AuthorName,TotalComments
Michael Fuller,1
The Nephilim,1
el Looto,1
Youhavetoguessit,1
Lying Eyes,1
Dave Kendall,1
Doug Mcneil,1
🇷🇺Jesus Christ is Lord,4
Joseph Iscariot,1
John Youngs,1
Ian Peezee,1
rockmanx2002,1
Jean Jordaan,2
John Casey,1
Tom,2
Dying Breed,2
Innocent Bystander,4
Jonathan Johnson,4
WhiteRoseAlchemist,1
A. Eshetu,1
Anthony Williams,3
StneCldKilla,3
seesea1980,1
Alan Propper,1
funkydiscogod,5
Shorttimer,1
Dan Kalisz,1
rolando gonzalez,1
SLagonia,1
AwesomeDude621,1
Sean Warman,1
Banjo Destructo,1
Elijah Oster-Morris,1
Sola Awodiya,1
Evo Shandor,1
FrozenRose,1
Erica Mcrae,1
El-Diablo-Blanco,1
Brynden,2
Thometheious Vladizar,1
justanotherlikeyou,1
Jin,1
Tra-Vis Kaiser,1
David H.,1
Fork501,1
justin furgison,1
John PAncap,1
Code-Grammar dude,1
averagebear1,1
Moon Man,1
Paladin Smith,1
hidden truth,1
Ayn Randish,1
Tank,1
Herb,2
Ic0n`,2
Albert Moropoulos,1
Chris Douglas,2
John Serosanguineous,1
roguemjd,4
J hawk Dire,1
Thomas Walsh,2
Wonka,1
BuckSlinger02,1
Garza 759ify,2
ZIO,1
Adamaxis,1
BaLLducked,1
Sulcuryalt Inone,1
B. V. Luminous,2
Justin S,1
FreeHomeBrew,1
Sleeping Earthlings,2
Cultus Mechanicus,1
Cody Jacques,3
The Vibe,1
Dan,3
Bob Ozwald,1
Liquid Rock Aquatics,1
j r,1
Team Vostok,2
Decrona,1
Allison Cornell,1
Jack Savadge,2
What Theactual,1
huh 4tofpv,1
bonedeth,1
Ashley L,1
MrsD.06,1
Nick Barnes,1
Andrew Wall,1
Mike Corleone,3
Gismo TB,2
Julian Pike,1
Space Wrangler,1
Jared Wines,1
Randle Browne,1
Eiss Burns,1
Dogs R. Sweet,2
20 Goto 10,2
Unimportant Account,2
Pen Is Mightier,1
TheDragonLegacy,1
Daimyo,1
LewaLew,1
AP,1
truBador2,1
OnsiteVideoServices,1
The Truth a,1
AlphaCrucis,2
S B,1
Josh Cal,1
Jason Santos,1
Sean Momo2,2
Dima Gurevich,1
Angrymike,2
Ronnie Bunch,1
Miranda D.,1
BadState,1
John James,1
Necromancer,1
Rafael Santos,1
janitor in a clinical setting,1
WORT,1
Lucy Bear,1
unknown 1984,1
tmcleanful,1
Benjamin Lupine,1
Roger Hallman,1
raven644,1
Brett Sharbono,1
Cell Chaos,1
Nick Gionfriddo,1
RSST,4
Fun with Magnus,1
Malawi supasoldier,1
Lucian Stefan,1
Joseph Eccles,1
Simon Theriault,1
Jay 156,1
Matt Poncelet,1
Deason Red,1
Sunset Carson,1
RickC1999,1
SydneyBristow0788,2
Alec Trine,1
Grimnir,1
Eric Scott,1
Jack Deth,1
No_Más_Señor_Buen_Chico,1
ŁåŭģĦīŅĝ¯måŋ,1
Nature's Prophet Organics,1
jonathan chin,1
benjnse h,1
Brian H,1
MoresCodeSup,1
blank blank,1
revolver taco,2
Chris Dawson,1
9393,1
jack Denihan,1
E IO,2
Cha-Khia Blankenship,2
Robert Percival,2
Allangard De Griss,1
AmericanPewDiePie,2
Mosaic Skulls,1
Michael Newton,1
Craig,1
Colgrave,1
NO MORE B.S.,1
Randy Marsh,2
Brian Rweda,1
tomo123,1
mr_e _Mc2,1
Bronco119,2
Tom Tomkowski,1
AmbuBadger,1
Anthony Hodgson,1
ALW,1
$hia,1
Earl Schandelmeier,3
naimul hoq,1
D. Aardent,1
Enigma,2
David Cohen,1
Jimmy Ray,1
NekoKitsu,1
Da-Ron Davis,1
cary Harper,1
J Sav,1
JarlThor,2
DJ Drack,1
Ishiku Yūki,1
C REX,1
Rope Adope,1
Paranoid Android,1
KSoft Games,1
Hani Amrit Das,1
Pall Mall,1
Tony Mathis,1
Tony Gucciano,8
Susan Vollmar,1
Ano Nony,2
Grimm Liberty,2
Npc I'm knot,2
fractal,1
Benjamin Griswold,1
nuffy b,1
Kris Snoe,1
endphen,1
Delaron,1
Raggedy Man,1
A. C.,1
Jito Gee 420,1
Paul Blart,2
Kamijedi,1
Michael Ellis,1
Richard Bailey,1
Adam Reed,2
sgg17003,1
LittleNemo,1
Electronik-FArts,1
null,1
Zaos Gonzolez,1
SlimShady94,1
Aeternus Doleo,1
brandon morris,1
The Pony Car Garage,1
Mr. Eleven,1
Milton Hunter,1
Brinaldo Ramziski,2
Bob D,2
RollinCode,1
Greg Lloyd,1
johnny dollar's atomic homestead,1
S C,1
Tyler Phillips,1
Mr.Riojas,1
Matt Darrock,3
Glasswork Trophic,1
Vicious,1
ScoutiverTTV,1
I AM JURELL,24
Marcos,1
Daniel Nemes,1
Bringem Young PBUH,1
Max Willson,2
M H,1
Raphael de Moraes Fontella,1
Count Frackula,1
Ultra Derek,1
Nicholas Nasti,1
Douglas Fir,2
CatSchrodingers,1
Proud Canadian,1
notyourpixie,1
Born again Buddhist,1
Aaron Louie,1
Sonny Brakes,2
Sam Rashe,1
Gumby,1
Brandon Caswell,1
Tet,2
player1id,1
Ashen Shugar,1
CowboyTom Tomboslice,1
ConwayDante,1
dawn houghton,1
MutantMFM,1
Tonka Jahari,2
iPsilocybe,1
Megumeme,1
Marhier,1
Dr. Fauci's Prison Butt 💪💪,1
Dr. Prepper,1
Tracy McLaughlin Holmes,1
Last Raven,2
S1ug Trail,1
Shy_Knee_Side_Up,2
J Truong,1
Memory of South Vietnam,3
Andres Artorias,1
Irrational Pie,1
MB,1
Fisher Gaming,1
HenriFaust,1
"No Seriously, I'm Serious",1
KV-2 Heavy Tank,1
Kevinm1025,2
JP,1
firstname lastname,1
Remy Lebeau,1
Angel Martin,2
AYVABTU,1
Ian David Villalobos Wong,1
Joe,2
Steve Rapos,1
xxsegaxx,1
James Briggs,1
LeverPhile,4
RusDaddy,2
Blóðbjörn,1
Shortbus Bully,1
johnnypk1963,1
when you pull out your dick and she pulls out hers,1
Bob Terwilliger,5
Sturmgewehr 44,1
M Janny,2
Boo Bah,1
Allosaurus 67,2
Hammers77,1
Phat Spheal,3
Dr. Crab,1
John Jayne,1
Not a Person,1
Beef Supreme,1
Morning Star,2
King Pazn,1
Kevin Van Bogart,1
RWBY_Nora,2
Hellenix SWGoH,1
iceangler99,1
SHM,1
Keene,1
Victor Aguilar,1
Garahs,1
Bob Roberts,1
Billy Shears,1
Isaiah Kasekas,1
Sam Delao,2
Mecha_Frieza xSKA_GhosTx,1
David Thompson,2
"Sylvershade, Shade Of Tides",1
FTN Iceberg,3
theyaden,1
Matthew Spriggs,1
Redose,1
barry hoggle,1
rayeasom,1
Rick,1
MaskHero Zo,1
A Smart Donkey,1
Horseface,1
Robert Martinez,1
Rochester Josh,1
Bella Deive,1
bastiaan0741,1
Ben cowles,1
Jorge Sanchez Jr,1
sopefm,1
I-Am-Evil-Morty,2
random user,2
Sean Nguyen,1
The AtomicBunny,1
Be Not Silent,1
hardcory,1
Zink,1
w00dyblack,1
PatrioticGestalt,1
thebigblah13,1
Awaking Bare,1
redmuskrat,1
R. David Vaughan,1
Charles Lanier,1
ag3_killstreak,1
Sean Markham,1
Super503Dank,1
James Oliver,1
Nong Mar,1
Joe Reese,1
Will Charlton,1
"BFG 10,000",1
stepans20,1
R Cee,1
Markush85,1
yourlocal5150,1
Friedrich der Große,1
Robert Evans,1
Daniel,2
bensprinks,1
Dominick Moura,1
Curtis Reynolds,1
Gohn Jalt,1
catmanmancat,1
Headhunter12345,1
Brandt Carroll,2
Arcade Outpost,1
Budacool,1
scawfan75,1
Pickle For Sanity,1
Joseph,1
Grant Shearer,1
James Ratliff 2,1
moustiq77,1
Hexecutable,1
Maxwell Griffin,2
Jack Hudler,2
Mary Hildreth,1
canadademon,3
James Wells,1
The Emperor,1
Kaleiohu Lee,1
Alejandro Nopasanada,6
THEGREATSAGE OFENLIGHTENMENT,1
Tiberius Skywalker,2
Medic!,1
David Ford,3
Road Rash,3
Richard Von Ziggler,1
Jay Tee,1
Trading With Will,2
Jacob,1
John Forge,1
Devi_916,1
erik nelson,1
Noah Ballard,1
Shizuo Heiwajima,2
Adam Flannigan,2
Giovanni Cancian,1
Internet Zen Master,1
FrankM5,1
TBC-x,1
Jon Jaeden,1
Scott Grdina,1
Under- Dog,1
Aimi,1
devin ptacek,1
Jack Stone,1
Mista J,1
Joe Spinella,1
Dwane,1
Alan Ultra,1
finallyfree's big adventure,1
Bo Jj,1
Amargad,1
RatatoskrNuts,1
Sean Boyer,1
jschrager23,1
mguard,1
Ksee,2
Navnit Kumar,1
johncmeade,1
Distorted Noise,1
Ryainn,1
because reasons,1
Jerry Johnson,1
luciusnetheril,1
Kelly Ruhlman,1
atigerclaw,1
Your Pal,2
Thomas,1
Inky,2
D 789,2
Jimmy Johns,1
kseismoloj,1
MrLexGr,1
Maverick Buckley,1
Dannerus Maximus,1
Axel Lagunas,1
State Of the Goonion,1
NoIdontHaveaUsername,1
Hyper Johnua,1
NBK2030,1
David Henning,1
Grimm Metals,1
marianne t,1
Kurt Winter,1
TheLoki1983,1
BigLeagueDrew,1
Tha Peacock,2
Chemistry of Questionable Quality,3
Barefoot Hippie Libtard,1
JELazarus,1
Yingling,1
Timothy Wenk,1
mrsmiley631,1
Wayne Baron,1
Scott 79,1
Brad Bourque,1
Christopher Moss,1
Sleep Is The Cousin of Death,3
TheMoonShepard,1
Chuckle Duck,7
Bitojones,1
Sora,1
theCTCamp,1
Jake Everhart,1
David Geiger,2
Clock,2
MarieAnne,1
Tuhljin Tampergauge,1
Tha TROOPER,1
Ewayne Gaskins,2
Jay Shartzer,1
Monk Of Dark Times,1
Marcus,1
Dan Luusua,2
The Eh Team,1
אדיר יוסף,1
GamerDad,1
HereIsWisdom1318,1
Thauã Aguirre,3
J Alex Wheeler,1
double0cinco,1
OceanBreathesSalty,2
Oren Montgomery,1
a p00lboy and his guns will travel,1
Phuqem,2
Radley Gamett,1
Mind Flux,3
Frankie Blades,1
Joey Gouda,1
Operation infinite walrus,1
Tyler Romero,1
"I'm not your buddy, guy!",1
CrashBandit,2
John Buckner,1
CJB,1
heySpookyBoogie,5
Harrison Bergeron,1
keys,5
Don Smith,1
vergil lives,2
Vatorman,1
Jesse Montano,1
The Redneck Ram,1
UMtiger311,1
Tapo EMT,2
X88B88B8ll,1
Slickspace,1
I Am,1
Dominique Savoie,1
Firebug,1
hakims haberdashery,7
Blæse Métan,1
Trevor Ritzke,1
Phoenix Invictus,1
jess horn,2
Calmdown.,1
Jim Bo,1
Fenris Dark,1
zzRICOCHETzz,1
He-Meme Man,16
Goblin Moblin,14
Christopher,1
FlyinRaptorJesus,1
Strung 81,1
NathanBaconBaby,3
Dakota Dad,1
PistonHonda87,1
SeasonsApart,1
Quarlo Clobregnny,1
C. Scott,3
Person Reanimation,4
Jeong-hun Sin,1
Daniel j Cor-i-ca,3
Ceasefire Productions,1
Bradley,1
umeng2002,1
Stephen Riley,1
Ultimate Powa,1
YouTube's Hypocrisy,4
Robotacular,1
James Walker,1
Dave S,1
Bedall Smith,1
axidhaus,1
scion of Man,1
elmateo77,1
Family PSgameplay,2
Tyrannic Cubone,7
Jac Rockall,1
BippityboppityBOO,1
Joseph Leisses,1
GLUELIVESMATTER,1
J R,1
Em Kay,1
Johnnie Wasr,1
Shiro,3
mrustle,2
Zuck Daddy,5
Duckbutta Jones,1
NEOlibertarian,1
Borderline Ded,1
Joey Doe,1
Ethan Fay,1
Alex Monroe,1
Arnie Cardenas,1
Wheel Skeleton,1
banana flesh,2
NUNU Official,14
WarlordBK,1
The Crypto Ginger,1
The Culture Warrior,1
climid,1
A cute Lil' Mint,4
Eagle Warrior,2
XheadshotX,1
rebbyra,1
silverbullet1620,2
DR Recity,1
Damian Neve,1
Money Talk with Chris,2
A R,1
Epic Gamer,1
xkidmidnightx,1
River Rock Ranch Animals,1
Cruven Silverwing,2
Trash Panda,3
His Ace in the Hole,1
Frazer Guest,1
David A,1
RollinSomethingButiForgot Studios,1
Answer_is_B,2
Astronopolis,1
BigPimpinFla5thgenNativeTryMe,1
Posi Cast,1
CapraKiwi,1
Nate Reynolds,1
BunnaySango,1
korassssssss,1
Carlo Coppola,2
Christopher Pfeifer,1
Brent lolacher,2
Justin Last 2: Last Harder,4
Phil,1
Colin Bluth,1
[SCLA]MisterBig,1
Adam Appell,6
Timstone,2
dave davidson,1
Jay Sans,1
Buba Smollett,1
erikhicks07,1
Rick Atomic,1
Righteous J,1
Stonk,1
John Wick,1
jer o,1
Johnny Fat Sacks,2
Bastien Ethier,1
Donald Grant,1
Alex Duta,1
Memememe,2
Brutaltronics,1
Chilbi Yito,1
Phil savage,1
Young Archaeotech,1
cnlbenmc,2
DELICIOUSLORDNATHAN,1
Robert Shank,2
setfree,1
Matt Keeler,1
Orville Redenpiller,1
Global_Silver,1
Starius2,1
Guillermo El Nino,1
Vallorn,1
lincoln and the poor boys,1
"Pacific Kai Homes, LLC",1
mark-antony Nijmeh,1
Cynical Mage,1
Garomcfbgdd,1
MarmaLloyd,1
Fermion,3
Dorrian Stone,1
Vegan Braun,1
omnitravis,1
PoLdErRiCaN,2
Jay Travis,1
Bill Jones,1
S R,1
smspirate,1
PurpleMonkey,1
John Mcvey,1
Random comment,1
Dr Beechas,1
Immortal Legend,1
Thamasin Titus,1
Anthony 21,1
Random Guy,1
Jamie,3
¯\_(ツ)_/¯,1
Eds Thoughts,1
Stephen Corbin,1
Kekistani Attack Helicopter,1
digitalsaint2040,1
jonathan Davis,1
Andrew Patterson,1
T OH,1
Gallen Dugall,1
Nelson3300,3
FatElvis Jr,1
Xeno Sayain,3
333 Coyote,1
Crambull,1
David Caple,1
MICKUS TOPOLINO IMPERATOR CAESAR AUGUSTUS MAUS,3
ddevil,2
Calvin Eaton,1
Dem Fraz,2
Rodney Austin,1
Le Sigh,1
Miguel Rodriguez,1
UncleScottie2Hottie,1
The One,1
razzorj9899,1
fasddfadfgasdgs,1
335 Bye,1
MsViking Pig,1
dc rosco,1
Yuckster Thorazine,1
Kyle Schmidt,1
Andy G,1
vodkamaru,1
Notelacreas,1
Extremely Normal Existence,1
Shogun Autoworks,2
ThugShiTzu,1
carston lilleberg,1
Intellectual Iconoclasm,1
DiversityIsOurStrength,1
Happy Traveler,1
Tom Flanders,1
James Bokesch,1
Cynkatt,1
dem0nchild610,1
Acaydia,3
DJC,1
HookahBarBusiness,1
Christian Watson,1
ShadowTheHedgehog2000,1
Jennifer Kristen,1
Literally Shaking,1
Beet0pp,1
J T,1
Charlee Circ,1
🏹Bosmer🏹,1
Dylan VanHoorne,3
nonam namrson,1
Braveheart,1
Colby Varney,4
Rathfor,1
Andrew Ryan,4
NEETpride,1
GIboy1990,1
DinoPwn,1
Orpheus P,1
Rob jones,1
Jonah Schmitz,3
lithuaniaball,1
Connor Hetherington-Lipari,3
Mark Zuckergecko,3
Roy Kliffen,1
Sashmiel,1
John Joe,1
Bryce Gladwin,1
Arturs,1
John Carter,2
GrumpyGrebo,3
T G,6
Matthew Smith,1
Quinton Nistico,1
Jurassic420Josh,1
Everything Is Fine,1
Bananafone,2
litedawg1968,2
Nismosaki,1
Merlin,1
Dan M,2
Da Lone Voice,1
Plwt0,1
Jonne Kallu,1
Shadow The Speedhater,1
Way of the Road,6
Lone Wolf,4
Nick,1
JASON WITTE,1
Russell Warner,1
NickG,3
AmrikazNightmar3,4
noblej 7,1
Chewblacka,1
Translating Phantoms,1
G A,1
Rick Sanchez,1
Kwitshadie,1
Mr Anon,1
Impassion,1
GX328382,1
Jeff 222,1
noelahg79,1
Goldenblade14,1
strategery101,6
Seath,2
Thomas Gilbreath,4
Supreme Grand Master Kaldor Draigo,1
Tech Priest,2
CHAIRMAN OF THE BORED,2
Red Pill News,1
Oh No,1
z DOC,1
Ulyx,1
The Squid Man,1
Chris R,1
Steve Nichs,1
Goldie Fatale,1
president pooh bear,1
ar2851,1
Feu De La Croix,1
Johnathon Curatolo,1
A Atreides,1
Reverend Squatch,4
Laura L.,3
Patrick L,1
Rosmarin,2
Jeton Ademaj,1
John Watts,1
ZGLando,1
Mike,6
FearTheHoneyBadger,1
spurnd,1
LordJudgement1818,1
AndyFromBeaverton,1
Ian Medford,1
Gaydolf Shitler,1
Andrew Baldwin,1
Thump Er the Sweaty Fat Guy,1
ajtruj1,1
Mike allen,1
Ken Craver,1
I Am Not Your Kind,1
attitude adjusted,1
Joel Spaulding,1
Revan,1
Technopagan,1
camfukinrules,1
Defenestration Station,1
Nikolas Haley,1
n-km,1
Big Shoe,2
Ethel,1
A B,1
will,1
AntiangelRaphael,2
Brandon Williams,1
aLittleBitFurther,1
Joe Public,3
T H,1
Mika Fresh,1
Kimberly Lay,1
Beau Dickerson,1
Very Angry Citizen,1
Firebird Stark,1
English Peasant🇬🇧,1
TWXRAIDEDxLOC,1
Herp Derp,1
Neil Anblomi,1
peepeestorm,1
Wiggle attacks me sometimes,1
Dettox,1
Sigma Σ,1
Yoshibro26,1
SVT Junkie,1
AMMO ADAM,2
Shandar01,1
DasSoFat,1
Devin,1
Random User,1
Q Ball,1
Cycle Coma,1
D. Scott,1
TatteredShield,1
Randall T,1
Red Red,1
Mr Young,1
Bunny,1
A.D.,1
Jer Camp,1
ACKCHYUALLY,1
